# Total Fingerprints captured: 20
# Format: pixel_x, pixel_y, scan_ranges_separated_by_spaces...
500,500 3.2867 3.28689 3.28727 3.28785 3.28864 3.28962 3.29081 3.29377 3.29556 3.29754 3.25396 3.3021 3.30468 3.30745 3.31042 3.31695 3.32051 3.32426 3.3282 3.33234 3.33667 3.34119 3.35081 3.3559 3.36118 3.36665 3.37231 3.37815 3.39038 3.39677 3.40334 3.41009 3.41703 3.43142 3.43889 3.44653 3.45434 3.47048 3.47881 3.4873 3.49596 3.51379 3.52295 3.53227 2.12411 2.09009 2.05741 2.026 1.96671 1.93872 1.91174 1.85377 1.83645 1.79051 1.7687 1.74761 1.70747 1.68837 1.65194 1.63456 1.60139 1.58554 1.54946 1.54655 1.55768 1.56318 1.57356 1.58565 1.59139 1.59858 1.57827 1.56677 1.54463 1.52358 1.51343 1.49388 1.47524 1.45747 1.44051 1.26129 1.27006 1.27987 1.28979 1.29981 1.30992 1.32014 1.33045 1.34608 1.35662 1.36724 1.37796 1.38901 1.40051 3.62224 3.65473 3.68861 3.72394 3.16777 3.14331 3.11911 3.09516 3.08784 3.12346 3.14533 3.18424 3.22505 3.2679 3.29012 3.33627 3.38482 3.41005 3.46252 2.86089 2.85059 2.83025 2.8202 2.80038 2.7906 2.77131 2.75239 2.74308 2.72472 2.71569 2.70676 2.68919 2.68055 2.66359 2.65526 2.64704 2.63091 2.623 2.61828 2.65463 2.64701 2.63211 2.62484 2.61768 2.61064 2.59692 2.59025 2.58369 2.57095 2.56476 2.55871 2.55278 2.5413 2.53575 2.53034 2.52505 2.5199 2.51 2.50525 2.50063 2.49615 2.4918 2.4876 2.4796 2.4758 2.47215 2.46864 2.46527 2.46204 2.45601 2.45321 2.45055 2.44804 2.44567 2.39311 2.39108 2.38744 2.38583 2.38437 2.38305 2.38188 2.38085 2.37996 2.37922 2.37818 2.37787 2.37771 2.37769 2.37782 2.3781 2.37852 2.37908 2.37979 2.38165 2.38279 2.38408 2.38551 2.38709 2.3888 2.39067 2.39267 2.22957 2.10369 1.9916 1.89117 1.80068 1.71875 1.64421 1.51372 1.45631 1.40331 1.35426 1.30874 1.26637 1.18994 1.15535 1.1229 1.09238 1.06365 1.01095 0.986738 0.963801 0.942047 0.901751 0.883061 0.865255 0.848274 0.816578 0.801769 0.787596 0.77402 0.748525 0.736543 0.725034 0.70333 0.693089 0.683228 0.664568 0.655733 0.647208 0.631026 0.623343 0.608729 0.601776 0.588528 0.582213 0.344807 0.341327 0.34152 0.339028 0.341393 0.342591 0.350034 0.351282 0.35381 0.354325 0.352557 0.355148 0.361638 0.364326 0.367052 0.369814 0.371209 0.374025 0.376876 0.379762 0.38268 0.385631 0.388614 0.391628 0.394673 0.397747 0.395245 0.398195 0.401309 0.407011 0.403713 0.40054 0.395868 0.392785 0.389728 0.386698 0.383696 0.380721 0.377776 0.37486 0.371973 0.369118 0.366294 0.363503 0.36212 0.359378 0.35667 0.353998 0.351361 0.350056 0.347474 0.34493 0.343673 0.341187 0.339959 0.337533 0.335149 0.333972 0.331651 0.330507 0.328251 0.32714 0.324952 0.323876 0.321757 0.320715 0.318669 0.317663 0.316671 0.314722 0.313767 0.312825 0.310979 0.310076 0.309186 0.307446 0.306597 0.305761 0.304131 0.303337 0.302558 0.301792 0.300305 0.299583 0.298875 0.298183 0.296843 0.296195 0.295563 0.294946 0.293758 0.293188 0.292633 0.292094 0.291571 0.290573 0.290098 0.289639 0.289196 0.28877 0.28836 0.287967 0.287229 0.286886 0.286559 0.286249 0.285956 0.285679 0.28542 0.284952 0.284744 0.284552 0.284378 0.284221 0.284082 0.283959 0.283854 0.283695 0.283642 0.283605 0.283587 0.283585 0.283601 0.283634 0.283684 0.283837 0.283939 0.284059 0.284195 0.284349 0.28452 0.284708 0.284913 0.285375 0.285631 0.285905 0.286195 0.279025 0.271654 0.271976 0.253397 0.242899 0.233275 0.224422 0.216252 0.204022 0.183309 0.178413 0.178731 0.178025 0.177243 0.177586 0.1783 0.178671 0.179051 0.179441 0.182151 0.182572 0.183002 0.30016 0.301641 0.302402 0.303179 0.303969 0.305591 0.306423 0.307269 0.309001 0.309887 0.310786 0.312624 0.313562 0.314513 0.316453 0.317442 0.318443 0.320482 0.321519 0.323629 0.324701 0.326881 0.327987 0.330234 0.331374 0.333686 0.334857 0.337233 0.339649 0.340872 0.343348 0.344601 0.347135 0.349706 0.351006 0.353633 0.356295 0.358992 0.361723 0.363101 0.365881 0.368694 0.371538 0.374412 0.377317 0.380251 0.383213 0.386203 0.389221 0.392265 0.395335 0.399988 0.403149 0.406433 0.409851 0.413411 0.417119 0.420985 0.425016 0.429224 0.433617 0.438208 0.443008 0.448031 0.453289 0.458798 0.464574 0.467568 0.473779 0.480303 0.478101 0.476338 0.472849 0.475424 0.473705 0.470308 0.468631 0.465319 0.463685 0.460462 0.457299 0.45574 0.454197 0.451158 0.449663 0.446721 0.445274 0.442432 0.441036 0.436095 0.436951 0.435625 0.427551 0.426295 0.429163 0.437047 0.73411 0.746005 0.771311 0.784784 0.798847 0.789267 0.78847 0.78654 0.784648 0.782795 0.779205 0.777469 0.775773 0.774116 0.770923 0.769387 0.767893 0.766439 0.76196 0.762326 1.30063 1.34557 1.39397 1.44623 1.50282 1.63133 1.70465 1.7852 1.87408 1.97263 2.08251 2.20577 2.38822 2.38619 2.3843 2.38255 2.38095 2.37949 2.37818 2.377 2.37509 2.37436 2.37376 2.37331 2.37301 2.37285 2.37283 2.37296 2.37324 2.37422 2.37493 2.37578 2.37678 2.37792 2.3792 2.38063 2.3822 2.38578 2.38778 2.38992 2.3922 2.39463 2.39719 2.3999 2.40573 2.40886 2.41212 2.41552 2.41906 2.42273 2.43049 2.43457 2.43878 2.44313 2.44761 2.45222 2.46183 2.46683 2.47196 2.47722 2.48261 2.49376 2.49952 2.50541 2.51141 2.5238 2.53017 2.53666 2.54999 2.55684 2.56379 2.57087 2.58535 2.59276 2.60029 2.61566 2.62351 2.63952 2.64769 2.65596 2.67281 2.68138 2.69883 2.70771 2.71668 2.73491 2.74416 2.76295 2.77249 2.79182 2.81152 2.82149 2.8417 2.85193 2.87264 1.35092 1.35591 1.36595 1.37614 1.38129 1.39168 1.40221 1.40877 1.39209 1.37617 1.36848 1.35361 1.33939 1.32578 1.31274 1.30025 1.28828 1.27679 1.26042 1.25005 1.08491 1.08259 1.08586 1.1008 1.11528 1.12544 1.13604 1.1471 1.15253 1.15157 1.14271 1.13396 1.12961 1.121 1.1125 1.1041 1.0958 1.09169 1.08356 1.07554 1.07157 1.06373 1.056 1.05218 1.04464 1.03722 1.03356 1.02634 1.02278 1.01575 1.01229 1.00547 1.00212 0.870953 0.871261 0.891653 0.902367 0.913448 0.935716 0.949072 0.964719 0.961853 0.959027 0.953497 0.950794 0.948132 0.945513 0.9404 0.937909 0.935461 0.930695 0.928379 0.926108 0.923881 0.919564 0.917475 0.915431 0.913435 0.909582 0.907727 0.90592 0.904161 0.90245 0.899175 0.89761 0.896096 0.894631 0.893215 0.89185 0.889272 0.888058 0.886896 0.885785 0.884725 0.883717 0.882761 0.881005 0.880204 0.879457 0.76881 0.768248 0.819703 0.904443 2.10536 2.10342 2.10264 1.9945 3.18356 3.18296 3.28694 3.28672
451,482 1.07807 1.08488 1.09184 1.09896 1.10624 1.11223 1.11389 1.09465 1.08538 1.07635 1.06754 1.05894 1.05056 1.04239 1.03442 1.01906 1.01165 1.00444 0.997393 0.990523 0.983819 0.977279 0.964673 0.958599 0.952672 0.946889 0.802217 0.802475 0.817891 0.825847 0.833973 0.842273 0.85075 0.868253 0.877288 0.886518 0.895946 0.915419 0.925474 0.935748 0.946246 0.967938 0.979143 2.95362 3.02421 3.0607 3.098 3.13614 3.21505 2.47288 2.46483 2.44933 2.44188 2.42752 2.42061 2.41387 2.40091 2.39467 2.38267 2.3769 2.36581 2.36048 2.35022 2.3453 2.33583 2.33128 2.32255 2.31428 2.31032 2.3027 2.2955 2.29205 2.28544 2.33093 2.32787 2.32202 2.3165 2.31131 2.30643 2.3041 2.29965 2.29548 2.29158 2.28792 2.28451 2.28132 2.27836 2.2743 2.27185 2.26958 2.26749 2.26553 2.26369 2.26116 2.25964 2.25826 2.25702 2.25594 2.25501 2.25426 2.25368 2.25346 2.25316 2.25307 2.25317 2.2535 2.25405 2.25442 2.25533 2.2565 2.25718 2.25875 2.2606 2.26164 2.21369 2.21493 2.21765 2.21913 2.22236 2.22593 2.22785 2.23198 2.23419 2.2365 2.24142 2.24405 2.24962 2.25257 2.25564 2.26213 2.26556 2.2728 2.27661 2.28055 2.28886 2.29322 2.29772 2.30237 2.31213 2.31724 2.32251 2.30677 2.26159 2.21805 2.17607 2.09649 2.05875 2.02229 1.98705 1.95299 1.88816 1.8573 1.82742 1.79849 1.77045 1.74327 1.69138 1.6666 1.64255 1.61921 1.59656 1.57456 1.53243 1.51226 1.49266 1.47361 1.45508 1.43707 1.41954 1.38592 1.36978 1.35408 1.3388 1.32392 1.30943 1.29532 1.28159 1.25517 1.24247 1.2301 1.21805 1.2063 1.19486 1.1837 1.17282 1.16222 1.14181 1.13198 1.1224 1.11306 1.10395 1.09506 1.0864 1.07795 1.06166 1.05382 1.04616 1.0387 1.03142 1.02431 1.01738 1.00402 0.997583 0.991302 0.985174 0.979194 0.973359 0.962111 0.95669 0.951401 0.94624 0.941205 0.931497 0.926819 0.922255 0.917801 0.909216 0.90508 0.901044 0.897107 0.889518 0.885862 0.882296 0.878817 0.872113 0.868884 0.865735 0.859667 0.856746 0.853897 0.84841 0.845769 0.843194 0.838235 0.83585 0.831257 0.829048 0.824797 0.822752 0.81882 0.81693 0.815088 0.811548 0.808191 0.806579 0.803481 0.801994 0.799139 0.797769 0.795141 0.792655 0.791464 0.78918 0.787024 0.78499 0.784017 0.782155 0.780403 0.778754 0.777205 0.661451 0.660289 0.661042 0.684286 0.744647 0.757872 0.768804 0.767909 0.76708 0.766315 0.76561 0.764633 0.764033 0.763475 0.762962 0.762496 0.76208 0.761715 0.761404 0.76115 0.760956 0.760825 0.760758 0.76075 0.760788 0.760899 0.761087 0.761354 0.76152 0.761915 0.762399 0.762677 0.763304 0.763654 0.764433 0.765318 0.765803 0.766857 0.767429 0.768664 0.769328 0.770755 0.771519 0.77315 0.77402 0.775869 0.776851 0.777872 0.780033 0.781176 0.782361 0.784862 0.786179 0.787542 0.79041 0.776302 0.767597 0.734162 0.715222 0.690504 0.686061 0.687113 0.690735 0.80989 0.812001 0.816411 0.818711 0.821077 0.823509 0.828579 0.831219 0.833931 0.836716 0.839576 0.845526 0.848618 0.851792 0.855047 0.858385 0.861809 0.86532 0.872608 0.876388 0.880262 0.884232 0.888298 0.892463 0.896728 0.905568 0.910147 0.914834 0.919631 0.924541 0.929565 0.934705 0.939964 0.938872 0.937434 0.927949 0.918708 0.909703 0.900928 0.889272 0.884041 0.860802 0.863903 0.872319 1.02738 1.03471 1.04221 1.04986 1.05768 1.07384 1.08218 1.0907 1.0994 1.10829 1.11738 1.12665 1.1458 1.15569 1.16578 1.17609 1.18662 1.18394 1.18058 1.16668 1.15998 1.15345 1.14707 1.14084 1.12518 1.12413 1.33195 1.34581 1.37443 1.38921 1.40431 1.41973 1.4516 1.46806 1.48488 1.50207 1.5376 1.55597 1.57474 1.61356 1.63363 1.65416 1.69664 1.71862 1.74111 1.78768 1.8118 1.83649 1.88766 1.91418 1.96919 1.99772 2.05695 2.08769 2.15157 2.18477 2.2538 2.28971 2.36448 2.44344 2.48459 2.57046 2.61528 2.65427 2.6464 2.64263 2.6354 2.62859 2.62216 2.61611 2.61322 2.6077 2.60251 2.59764 2.59307 2.58879 2.5848 2.58107 2.57759 2.57436 2.57136 2.56858 2.56481 2.56253 2.56038 2.55837 2.5565 2.55478 2.55322 2.55182 2.5506 2.54956 2.5487 2.54805 2.54761 2.54738 2.54739 2.54764 2.54785 2.54848 2.54937 2.55055 2.55124 2.55287 2.5548 2.55589 2.55832 2.55967 2.56263 2.56425 2.56778 2.57171 2.57382 2.57605 2.58082 2.58338 2.58884 2.59175 2.59794 2.60122 2.60819 1.3166 1.3166 1.32069 1.32283 1.32505 1.32972 1.33218 1.33472 1.34003 0.980442 0.978327 0.984719 0.989267 0.991646 0.994096 0.996619 1.00189 1.00355 1.00747 1.01038 1.01209 1.00276 0.986109 0.969996 0.954394 0.924641 0.659743 0.653809 0.651751 0.654241 0.661332 0.666674 0.669446 0.672287 0.6752 0.678184 0.681241 0.684373 0.689664 0.694232 0.697677 0.701204 0.699978 0.703649 0.699227 0.691457 0.676525 0.66935 0.662362 0.655556 0.648925 0.642464 0.636169 0.630035 0.624056 0.612549 0.607013 0.601615 0.596352 0.591221 0.586218 0.581339 0.576581 0.567416 0.563002 0.558696 0.554497 0.5504 0.546404 0.542506 0.534992 0.531372 0.382491 0.379995 0.377558 0.377581 0.384496 0.388065 0.39171 0.395433 0.399235 0.403118 0.411135 0.415272 0.419498 0.423815 0.428225 0.437331 0.442033 0.446836 0.451743 0.461881 0.467117 0.472468 0.483526 0.48924 0.495081 0.501053 0.513403 0.519788 0.526319 0.539832 0.546824 0.5613 1.79391 1.78868 1.77863 1.77379 1.76449 1.76001 1.75565 1.74726 1.62788 1.66018 1.68579 1.72121 1.71779 1.71453 1.70827 1.70527 1.6995 1.69405 1.69143 1.68642 1.68169 1.67942 1.67508 1.67099 1.66714 1.66351 1.6601 1.65847 1.65537 1.65246 1.64974 1.6472 1.53598 1.57892 1.66917 2.8342 2.83126 2.82855 2.82604 2.82367 2.82145 2.71308 2.81662 2.81498 2.81354 2.81229 2.81124 2.81042 2.80981 2.8096 2.80935 2.80936 2.80963 2.81018 2.81056 2.81155 2.81285 2.81362 2.8154 2.81754 2.81874 2.82143 2.82449 2.82618 2.82986 2.83186 2.83619 2.83853 2.84356 2.84625 2.85202 2.85509 2.86165 2.86513 2.86876 2.87644 2.88051 2.8891 2.89364 2.89833 2.90823 2.91344 2.91882 2.92438 2.93606 2.94219 2.94851 2.96175 2.96868 2.97582 2.98317 2.99854 3.00657 3.01482 3.02332 1.66519 1.67962 1.68484 1.69021 1.69573 1.7072 1.70361 1.68583 1.66036 1.63565 1.61168 1.34738 1.35575 1.36139 1.36717 1.37309 1.37916 1.38538 1.39284 1.38969 1.37275 1.35627 1.34023 1.32463 1.30944 1.29466 1.26626 1.25261 1.05627 1.05229 1.05395 1.06489 1.07141
447,431 1.75092 1.75061 1.7504 1.7503 1.7503 1.75041 1.75063 1.75138 1.75192 1.75256 1.7533 1.75416 1.75511 1.75617 1.75734 1.75997 1.76145 1.76302 1.7647 1.76648 1.76836 1.75179 1.7239 1.72612 1.72843 1.73084 1.73334 1.73593 1.7414 1.74428 1.74724 1.7503 1.75345 1.76001 1.76343 1.76693 1.77052 1.77796 1.78181 1.78575 1.78977 1.79805 1.80232 1.80666 1.8156 1.82019 1.82485 1.82959 1.83931 1.84428 1.84932 1.85963 1.8649 1.87564 1.88112 1.88667 1.8433 1.82111 1.77888 1.75878 1.72048 1.70222 1.66735 1.6507 1.61886 1.60363 1.57447 1.54692 1.53371 1.50837 1.48435 1.47282 1.45064 1.42958 1.41944 1.39991 1.38133 1.36362 1.34674 1.3386 1.32286 1.30783 1.29347 1.27972 1.26657 1.25398 1.2419 1.22472 1.21383 1.20339 1.19334 1.18346 1.17367 1.15915 1.14958 1.1401 1.13071 1.12142 1.11222 1.10312 1.09412 1.08966 1.08082 1.07208 1.06345 1.05492 1.04651 1.04235 1.03411 1.02599 1.02197 1.01403 1.00621 1.00235 0.994714 0.990947 0.983509 0.97984 0.972602 0.9655 0.962 0.955107 0.951713 0.948355 0.941748 0.9385 0.932115 0.928979 0.925881 0.9198 0.916818 0.910972 0.908109 0.905286 0.899761 0.897061 0.894402 0.891784 0.886676 0.884185 0.881738 0.876973 0.874655 0.872382 0.870153 0.86583 0.863735 0.861686 0.859683 0.857725 0.853948 0.85213 0.850358 0.848633 0.846955 0.845325 0.842208 0.840721 0.839282 0.837892 0.83655 0.835257 0.832817 0.831671 0.830574 0.829527 0.828529 0.82758 0.826681 0.825033 0.824284 0.823585 0.822936 0.822336 0.821787 0.821288 0.82084 0.820093 0.819795 0.819547 0.819349 0.819201 0.819104 0.819056 0.819058 0.81911 0.819363 0.819564 0.819815 0.820115 0.820464 0.820862 0.82131 0.821806 0.822943 0.823585 0.824274 0.825012 0.825797 0.82663 0.82751 0.829411 0.830431 0.831498 0.832612 0.83377 0.834975 0.83752 0.83886 0.840245 0.841673 0.843146 0.846222 0.847825 0.84947 0.851158 0.85466 0.856473 0.858327 0.860222 0.864134 0.866149 0.868204 0.870298 0.874603 0.876812 0.879059 0.883665 0.886023 0.888418 0.893314 0.895815 0.898351 0.882789 0.871188 0.849179 0.838732 0.818871 0.809426 0.801343 0.80593 0.934335 0.94034 0.946462 0.949566 0.955859 0.959047 0.965504 0.968773 0.975389 0.982108 0.985505 0.992374 0.999338 1.0064 1.00996 1.01716 1.02444 1.03181 1.03926 1.0468 1.05441 1.0621 1.06987 1.07771 1.08562 1.08165 1.07768 1.0681 1.05891 1.05007 1.03706 1.02848 1.01436 1.01042 1.01624 1.18804 1.19911 1.21066 1.22272 1.23532 1.24849 1.26227 1.2694 1.28416 1.29963 1.31585 1.33287 1.34169 1.3351 1.33078 1.32561 1.31539 1.30792 1.30036 1.28455 1.28078 1.50539 1.51885 1.54696 1.56164 1.59234 1.60839 1.642 1.6292 1.62121 1.61571 1.61027 1.5996 1.59436 1.58586 1.87123 1.89667 1.92305 1.97883 2.00834 2.039 2.10405 2.13858 2.17456 2.21207 2.29207 2.33477 2.37942 2.42616 2.52648 2.58038 2.63701 2.69659 2.82549 2.89533 2.96916 3.04733 3.1302 3.1476 3.1417 3.13599 3.13045 3.12509 3.11992 3.11492 3.10547 3.10102 3.09675 3.09267 3.08877 3.08505 3.08152 3.07501 3.07204 3.06925 3.06664 3.06422 3.06199 3.05995 3.05809 3.05494 3.05364 3.05253 3.05161 3.05087 3.05032 3.04996 3.04978 3.04998 3.05036 3.05092 3.05167 3.0526 3.05372 3.05502 3.0565 3.06001 3.06204 3.06425 3.06664 3.06921 3.07195 3.07488 1.8032 1.80522 1.45884 1.45468 1.46063 1.46258 1.46462 1.46893 1.11331 1.11097 1.11693 1.11883 1.12281 1.12488 1.12701 1.1292 1.13268 1.13609 0.786436 0.780471 0.783954 0.785751 0.787583 0.789452 0.793296 0.79527 0.797279 0.801399 0.80351 0.805654 0.810041 0.812284 0.814558 0.819202 0.82157 0.82397 0.828859 0.831349 0.836416 0.838993 0.844233 0.846895 0.8523 0.855044 0.86061 0.863433 0.869155 3.583 3.59507 3.61951 3.63188 3.6569 3.68229 3.69512 3.72105 3.74734 3.77396 3.80092 3.81452 3.84196 3.86971 3.89777 3.92612 2.31439 2.33131 2.3484 2.36564 2.3628 2.34113 2.32034 2.29068 2.27171 2.25291 2.23428 2.21581 2.05144 2.06971 2.08837 2.10782 2.1207 2.10871 2.09151 2.07451 2.0577 2.0411 2.0247 2.01658 2.0005 1.98464 1.969 1.83124 1.82494 1.86204 1.87606 1.89771 1.90149 1.88714 1.88007 1.8661 1.8524 1.84564 1.83895 1.82577 1.81929 1.80652 1.80024 1.78789 1.78182 1.76991 1.76406 1.63763 1.67672 1.69901 1.72211 1.7709 1.79669 1.82347 2.99628 2.98763 2.97912 2.85556 2.94371 2.94651 2.93873 2.93109 2.91626 2.90908 2.90204 2.89516 2.88185 2.87542 2.86916 2.86305 2.74834 2.83532 2.84019 2.83487 2.82971 2.82472 2.81988 2.8107 2.80636 2.80218 2.79816 2.79431 2.79063 2.78711 2.67049 2.77755 2.77469 2.77201 2.76949 2.76714 2.76496 2.76295 2.75943 2.75792 2.75658 2.75541 2.75441 2.75358 2.75291 2.75242 2.75209 2.75194 2.75211 2.75245 2.75296 2.75364 2.75448 2.75549 2.75666 2.7595 2.76117 1.48659 1.49634 1.49751 1.14142 1.13777 1.14468 1.1459 1.14718 0.794025 0.791314 0.792331 0.798198 0.799352 0.800548 0.801788 0.803071 0.804397 0.807174 0.808626 0.810119 0.811653 0.813229 0.456125 0.457073 0.458042 0.459034 0.461083 0.462139 0.463217 0.465436 0.466577 0.467738 0.46892 0.471343 0.472585 0.473846 0.476427 0.477745 0.480439 0.481814 0.483207 0.486048 0.487494 0.490441 0.491939 0.493455 0.496537 0.498102 0.501282 0.502895 0.506169 0.509505 0.511195 0.514619 0.516353 0.519864 0.52343 0.525233 0.52888 0.532579 0.534448 0.538223 0.542048 0.54592 0.549838 0.553802 0.555801 0.55983 3.16856 2.67068 2.64278 2.61607 2.59048 2.59129 2.63222 2.65161 2.67116 2.69102 2.71165 2.73311 2.76696 2.79069 2.81543 2.84122 2.31841 2.29942 2.28063 2.26206 2.25285 2.2346 2.22988 2.25626 2.26858 2.28281 2.31232 2.34332 2.3594 2.39281 2.42797 2.44625 2.48427 2.52438 2.54526 2.5888 2.61149 2.65886 2.0043 1.98985 1.98273 1.96871 1.96182 1.94825 1.94159 1.935 1.92206 1.9157 1.90324 1.89713 1.89111 1.8793 1.87352 1.86783 1.86223 1.85127 1.84593 1.84067 1.83042 1.82543 1.82052 1.81571 1.80637 1.80183 1.79739 1.79304 1.78463 1.81646 1.82885 1.82486 1.82097 1.8135 1.80992 1.80643 1.80305 1.79977 1.79659 1.79055 1.78768 1.78492 1.78226 1.7797 1.77725 1.77491 1.77054 1.76851 1.76659 1.76478 1.76307 1.76147 1.75997 1.75859 1.75613 1.75507 1.75411 1.75326 1.75251 1.75188 1.75135
